,gameId,errors,personId,name,nameI,firstName,familyName,jerseyNum,assignment,gameDate
665,22200604,2,1627529,Suyash Mehta,S. Mehta,Suyash,Mehta,82,,"January 08, 2023"
666,22200606,0,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"January 09, 2023"
667,22200606,0,201246,Kevin Cutler,K. Cutler,Kevin,Cutler,34,,"January 09, 2023"
668,22200606,0,1628954,Jenna Schroeder,J. Schroeder,Jenna,Schroeder,84,,"January 09, 2023"
669,22200607,2,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"January 09, 2023"
670,22200607,2,202058,James Williams,J. Williams,James,Williams,60,,"January 09, 2023"
671,22200607,2,1627524,Nate Green,N. Green,Nate,Green,65,,"January 09, 2023"
672,22200611,1,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"January 10, 2023"
673,22200611,1,202041,Kevin Scott,K. Scott,Kevin,Scott,24,,"January 10, 2023"
674,22200611,1,202056,CJ Washington,C. Washington,CJ,Washington,12,,"January 10, 2023"
675,22200614,0,2882,Sean Wright,S. Wright,Sean,Wright,4,,"January 10, 2023"
676,22200614,0,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"January 10, 2023"
677,22200614,0,1627539,Tyler Ricks,T. Ricks,Tyler,Ricks,95,,"January 10, 2023"
678,22200616,1,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"January 10, 2023"
679,22200616,1,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"January 10, 2023"
680,22200616,1,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"January 10, 2023"
681,22200619,0,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"January 11, 2023"
682,22200619,0,2005,Matt Boland,M. Boland,Matt,Boland,18,,"January 11, 2023"
683,22200619,0,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"January 11, 2023"
684,22200620,2,200834,Mark Lindsay,M. Lindsay,Mark,Lindsay,29,,"January 11, 2023"
685,22200620,2,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"January 11, 2023"
686,22200620,2,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"January 11, 2023"
687,22200622,3,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"January 11, 2023"
688,22200622,3,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"January 11, 2023"
689,22200622,3,1626300,Ray Acosta,R. Acosta,Ray,Acosta,54,,"January 11, 2023"
690,22200623,2,1155,JB DeRosa,J. DeRosa,JB,DeRosa,22,,"January 11, 2023"
691,22200623,2,101284,John Goble,J. Goble,John,Goble,10,,"January 11, 2023"
692,22200623,2,1628172,Evan Scott,E. Scott,Evan,Scott,78,,"January 11, 2023"
693,22200630,7,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"January 12, 2023"
694,22200630,7,202027,Tre Maddox,T. Maddox,Tre,Maddox,23,,"January 12, 2023"
695,22200630,7,1627529,Suyash Mehta,S. Mehta,Suyash,Mehta,82,,"January 12, 2023"
696,22200631,2,1162,Scott Foster,S. Foster,Scott,Foster,48,,"January 12, 2023"
697,22200631,2,202026,Karl Lane,K. Lane,Karl,Lane,77,,"January 12, 2023"
698,22200631,2,202901,Matt Myers,M. Myers,Matt,Myers,43,,"January 12, 2023"
699,22200633,1,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"January 13, 2023"
700,22200633,1,1626301,Jason Goldenberg,J. Goldenberg,Jason,Goldenberg,35,,"January 13, 2023"
701,22200633,1,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"January 13, 2023"
702,22200634,0,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"January 13, 2023"
703,22200634,0,101283,Brian Forte,B. Forte,Brian,Forte,45,,"January 13, 2023"
704,22200634,0,1628171,Brandon Schwab,B. Schwab,Brandon,Schwab,86,,"January 13, 2023"
705,22200638,0,1193,Michael Smith,M. Smith,Michael,Smith,38,,"January 13, 2023"
706,22200638,0,1830,Marc Davis,M. Davis,Marc,Davis,8,,"January 13, 2023"
707,22200638,0,1628484,Dannica Mosher,D. Mosher,Dannica,Mosher,89,,"January 13, 2023"
708,22200646,2,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"January 14, 2023"
709,22200646,2,202026,Karl Lane,K. Lane,Karl,Lane,77,,"January 14, 2023"
710,22200646,2,202056,CJ Washington,C. Washington,CJ,Washington,12,,"January 14, 2023"
711,22200653,0,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"January 15, 2023"
712,22200653,0,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"January 15, 2023"
713,22200653,0,1627526,Matt Kallio,M. Kallio,Matt,Kallio,88,,"January 15, 2023"
714,22200655,0,101284,John Goble,J. Goble,John,Goble,10,,"January 15, 2023"
715,22200655,0,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"January 15, 2023"
716,22200655,0,1627963,Phenizee Ransom,P. Ransom,Phenizee,Ransom,70,,"January 15, 2023"
717,22200659,0,1155,JB DeRosa,J. DeRosa,JB,DeRosa,22,,"January 16, 2023"
718,22200659,0,1162,Scott Foster,S. Foster,Scott,Foster,48,,"January 16, 2023"
719,22200659,0,203054,Cheryl Flores,C. Flores,Cheryl,Flores,91,,"January 16, 2023"
720,22200662,0,2002,Derrick Collins,D. Collins,Derrick,Collins,11,,"January 16, 2023"
721,22200662,0,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"January 16, 2023"
722,22200662,0,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"January 16, 2023"
723,22200664,1,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"January 16, 2023"
724,22200664,1,1198,Scott Wall,S. Wall,Scott,Wall,31,,"January 16, 2023"
725,22200664,1,200834,Mark Lindsay,M. Lindsay,Mark,Lindsay,29,,"January 16, 2023"
726,22200670,0,1162,Scott Foster,S. Foster,Scott,Foster,48,,"January 18, 2023"
727,22200670,0,1201,Leon Wood,L. Wood,Leon,Wood,40,,"January 18, 2023"
728,22200670,0,203593,Justin Van Duyne,J. Van Duyne,Justin,Van Duyne,64,,"January 18, 2023"
729,22200671,0,2882,Sean Wright,S. Wright,Sean,Wright,4,,"January 18, 2023"
730,22200671,0,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"January 18, 2023"
731,22200671,0,203054,Cheryl Flores,C. Flores,Cheryl,Flores,91,,"January 18, 2023"
732,22200672,0,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"January 18, 2023"
733,22200672,0,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"January 18, 2023"
734,22200672,0,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"January 18, 2023"
735,22200676,1,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"January 18, 2023"
736,22200676,1,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"January 18, 2023"
737,22200676,1,202901,Matt Myers,M. Myers,Matt,Myers,43,,"January 18, 2023"
738,22200677,4,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"January 18, 2023"
739,22200677,4,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"January 18, 2023"
740,22200677,4,1628171,Brandon Schwab,B. Schwab,Brandon,Schwab,86,,"January 18, 2023"
741,22200679,5,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"January 19, 2023"
742,22200679,5,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"January 19, 2023"
743,22200679,5,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"January 19, 2023"
744,22200680,1,1199,Tom Washington,T. Washington,Tom,Washington,49,,"January 19, 2023"
745,22200680,1,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"January 19, 2023"
746,22200680,1,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"January 19, 2023"
747,22200681,1,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"January 19, 2023"
748,22200681,1,201246,Kevin Cutler,K. Cutler,Kevin,Cutler,34,,"January 19, 2023"
749,22200681,1,1626301,Jason Goldenberg,J. Goldenberg,Jason,Goldenberg,35,,"January 19, 2023"
750,22200689,2,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"January 20, 2023"
751,22200689,2,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"January 20, 2023"
752,22200689,2,1627519,John Conley,J. Conley,John,Conley,79,,"January 20, 2023"
753,22200690,1,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"January 20, 2023"
754,22200690,1,101283,Brian Forte,B. Forte,Brian,Forte,45,,"January 20, 2023"
755,22200690,1,202901,Matt Myers,M. Myers,Matt,Myers,43,,"January 20, 2023"
756,22200691,3,1146,Tony Brothers,T. Brothers,Tony,Brothers,25,,"January 20, 2023"
757,22200691,3,1155,JB DeRosa,J. DeRosa,JB,DeRosa,22,,"January 20, 2023"
758,22200691,3,1198,Scott Wall,S. Wall,Scott,Wall,31,,"January 20, 2023"
759,22200692,2,1193,Michael Smith,M. Smith,Michael,Smith,38,,"January 21, 2023"
760,22200692,2,2530,Ed Malloy,E. Malloy,Ed,Malloy,14,,"January 21, 2023"
761,22200692,2,1628484,Dannica Mosher,D. Mosher,Dannica,Mosher,89,,"January 21, 2023"
762,22200694,2,202041,Kevin Scott,K. Scott,Kevin,Scott,24,,"January 21, 2023"
763,22200694,2,202056,CJ Washington,C. Washington,CJ,Washington,12,,"January 21, 2023"
764,22200694,2,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"January 21, 2023"
765,22200697,1,1201,Leon Wood,L. Wood,Leon,Wood,40,,"January 21, 2023"
766,22200697,1,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"January 21, 2023"
767,22200697,1,201245,Marat Kogut,M. Kogut,Marat,Kogut,32,,"January 21, 2023"
768,22200698,2,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"January 21, 2023"
769,22200698,2,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"January 21, 2023"
770,22200698,2,1626301,Jason Goldenberg,J. Goldenberg,Jason,Goldenberg,35,,"January 21, 2023"
771,22200699,0,1662,Bill Kennedy,B. Kennedy,Bill,Kennedy,55,,"January 22, 2023"
772,22200699,0,2002,Derrick Collins,D. Collins,Derrick,Collins,11,,"January 22, 2023"
773,22200699,0,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"January 22, 2023"
774,22200702,4,2882,Sean Wright,S. Wright,Sean,Wright,4,,"January 22, 2023"
775,22200702,4,203593,Justin Van Duyne,J. Van Duyne,Justin,Van Duyne,64,,"January 22, 2023"
776,22200702,4,1628951,John Butler,J. Butler,John,Butler,30,,"January 22, 2023"
777,22200703,0,1146,Tony Brothers,T. Brothers,Tony,Brothers,25,,"January 22, 2023"
778,22200703,0,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"January 22, 2023"
779,22200703,0,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"January 22, 2023"
780,22200704,0,101283,Brian Forte,B. Forte,Brian,Forte,45,,"January 22, 2023"
781,22200704,0,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"January 22, 2023"
782,22200704,0,1626300,Ray Acosta,R. Acosta,Ray,Acosta,54,,"January 22, 2023"
783,22200709,1,1830,Marc Davis,M. Davis,Marc,Davis,8,,"January 23, 2023"
784,22200709,1,1628480,Robert Hussey,R. Hussey,Robert,Hussey,85,,"January 23, 2023"
785,22200709,1,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"January 23, 2023"
786,22200713,1,200834,Mark Lindsay,M. Lindsay,Mark,Lindsay,29,,"January 24, 2023"
787,22200713,1,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"January 24, 2023"
788,22200713,1,1627529,Suyash Mehta,S. Mehta,Suyash,Mehta,82,,"January 24, 2023"
789,22200714,0,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"January 24, 2023"
790,22200714,0,202026,Karl Lane,K. Lane,Karl,Lane,77,,"January 24, 2023"
791,22200714,0,202901,Matt Myers,M. Myers,Matt,Myers,43,,"January 24, 2023"
792,22200715,3,1198,Scott Wall,S. Wall,Scott,Wall,31,,"January 24, 2023"
793,22200715,3,1662,Bill Kennedy,B. Kennedy,Bill,Kennedy,55,,"January 24, 2023"
794,22200715,3,1627962,Jacyn Goble,J. Goble,Jacyn,Goble,68,,"January 24, 2023"
795,22200716,2,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"January 24, 2023"
796,22200716,2,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"January 24, 2023"
797,22200716,2,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"January 24, 2023"
798,22200717,1,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"January 24, 2023"
799,22200717,1,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"January 24, 2023"
800,22200717,1,1628484,Dannica Mosher,D. Mosher,Dannica,Mosher,89,,"January 24, 2023"
801,22200721,2,1193,Michael Smith,M. Smith,Michael,Smith,38,,"January 25, 2023"
802,22200721,2,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"January 25, 2023"
803,22200721,2,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"January 25, 2023"
804,22200725,0,1148,James Capers,J. Capers,James,Capers,19,,"January 25, 2023"
805,22200725,0,1199,Tom Washington,T. Washington,Tom,Washington,49,,"January 25, 2023"
806,22200725,0,202037,J.T. Orr,J. Orr,J.T.,Orr,72,,"January 25, 2023"
807,22200726,1,2005,Matt Boland,M. Boland,Matt,Boland,18,,"January 25, 2023"
808,22200726,1,2882,Sean Wright,S. Wright,Sean,Wright,4,,"January 25, 2023"
809,22200726,1,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"January 25, 2023"
810,22200730,3,101283,Brian Forte,B. Forte,Brian,Forte,45,,"January 26, 2023"
811,22200730,3,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"January 26, 2023"
812,22200730,3,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"January 26, 2023"
813,22200734,2,1830,Marc Davis,M. Davis,Marc,Davis,8,,"January 26, 2023"
814,22200734,2,202027,Tre Maddox,T. Maddox,Tre,Maddox,23,,"January 26, 2023"
815,22200734,2,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"January 26, 2023"
816,22200738,2,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"January 27, 2023"
817,22200738,2,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"January 27, 2023"
818,22200738,2,1628951,John Butler,J. Butler,John,Butler,30,,"January 27, 2023"
819,22200741,1,101283,Brian Forte,B. Forte,Brian,Forte,45,,"January 28, 2023"
820,22200741,1,101284,John Goble,J. Goble,John,Goble,10,,"January 28, 2023"
821,22200741,1,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"January 28, 2023"
822,22200743,0,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"January 28, 2023"
823,22200743,0,201245,Marat Kogut,M. Kogut,Marat,Kogut,32,,"January 28, 2023"
824,22200743,0,1627524,Nate Green,N. Green,Nate,Green,65,,"January 28, 2023"
825,22200748,1,200834,Mark Lindsay,M. Lindsay,Mark,Lindsay,29,,"January 28, 2023"
826,22200748,1,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"January 28, 2023"
827,22200748,1,1627963,Phenizee Ransom,P. Ransom,Phenizee,Ransom,70,,"January 28, 2023"
828,22200749,3,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"January 28, 2023"
829,22200749,3,1627534,Andy Nagy,A. Nagy,Andy,Nagy,83,,"January 28, 2023"
830,22200749,3,1627962,Jacyn Goble,J. Goble,Jacyn,Goble,68,,"January 28, 2023"
